"STATE","ST_CASE","DAY_WEEK","HOUR","BODY_TYP","FATAL_COUNT"
"4","40149","5","20","4","1"
"4","40150","6","20","31","1"
"4","40151","7","2","80","1"
"4","40152","1","10","14","1"
"4","40153","1","17","90","1"
"4","40154","1","19","14","1"
"4","40155","2","6","4","1"
"4","40156","2","17","14","1"
"4","40157","2","22","4","1"
"4","40158","2","23","14","1"
"4","40159","3","1","30","1"
"4","40160","3","15","31","1"
"4","40161","3","19","31","1"
"4","40163","4","17","4","1"
"4","40164","6","21","4","1"
"4","40165","1","11","31","1"
"4","40166","1","15","31","1"
"4","40167","1","20","31","1"
"4","40168","2","17","31","1"
"4","40169","3","6","2","1"
"4","40170","5","21","20","1"
"4","40171","5","23","4","1"
"4","40173","1","2","4","1"
"4","40174","1","6","4","1"
"4","40175","1","6","15","1"
"4","40176","1","18","80","1"
"4","40177","2","11","80","1"
"4","40178","2","16","31","1"
"4","40179","3","14","4","1"
"4","40180","1","18","14","1"
"4","40181","3","12","14","1"
"4","40182","7","11","80","1"
"4","40183","6","1","80","1"
"4","40184","3","16","80","1"
"4","40185","1","23","1","1"
"4","40186","4","14","30","1"
"4","40187","2","8","2","1"
"4","40188","3","4","4","1"
"4","40189","5","22","1","1"
"4","40190","7","20","31","1"
"4","40191","7","4","15","1"
"4","40192","6","19","31","1"
"4","40193","7","17","4","1"
"4","40194","6","17","81","1"
"4","40195","4","18","31","1"
"4","40196","6","13","2","1"
"4","40197","6","22","5","1"
"4","40198","4","99","99","1"
"4","40199","4","12","80","1"
"4","40200","7","5","4","1"
"4","40203","1","23","2","1"
"4","40204","2","13","4","1"
"4","40205","5","1","14","1"
"4","40206","5","11","15","1"
"4","40207","1","20","4","1"
"4","40208","3","13","62","1"
"4","40209","7","17","80","1"
"4","40210","4","8","97","1"
"4","40211","4","14","2","1"
"4","40212","4","19","4","1"
"4","40213","5","10","14","1"
"4","40214","6","5","30","1"
"4","40216","6","18","31","1"
"4","40217","7","1","30","1"
"4","40218","1","12","31","1"
"4","40219","1","14","4","1"
"4","40220","1","18","80","1"
"4","40221","3","7","4","1"
"4","40222","3","12","4","1"
"4","40223","3","19","6","1"
"4","40224","5","16","2","1"
"4","40225","6","13","4","1"
"4","40226","6","13","14","1"
"4","40227","7","9","4","1"
"4","40228","7","12","80","1"
"4","40229","7","19","14","1"
"4","40231","1","19","66","1"
"4","40233","5","17","14","1"
"4","40234","7","6","4","1"
"4","40235","7","22","67","1"
"4","40236","2","1","31","1"
"4","40237","2","8","4","1"
"4","40238","3","11","4","1"
"4","40241","4","8","4","1"
"4","40242","5","13","80","1"
"4","40243","7","3","99","1"
"4","40244","1","10","80","1"
"4","40245","3","23","15","1"
"4","40246","5","22","65","1"
"4","40247","5","15","80","1"
"4","40248","1","17","31","1"
"4","40249","5","14","4","1"
"4","40250","5","11","20","1"
"4","40251","6","3","4","1"
"4","40252","4","20","20","1"
"4","40253","3","99","80","1"
"4","40254","3","18","99","1"
"4","40257","7","23","99","1"
"4","40258","1","23","99","1"
"4","40259","4","99","99","1"
"4","40261","4","20","4","1"
"4","40262","5","19","31","1"
"4","40263","7","19","31","1"
"4","40264","1","17","80","1"
"4","40265","1","6","4","1"
"4","40266","1","23","4","1"
"4","40268","5","99","99","1"
"4","40269","6","15","31","1"
"4","40270","6","16","4","1"
"4","40271","7","1","4","1"
"4","40272","7","7","80","1"
"4","40273","7","15","66","1"
"4","40274","5","18","15","1"
"4","40275","7","10","80","1"
"4","40276","6","7","2","1"
"4","40277","6","20","4","1"
"4","40278","7","8","88","1"
"4","40279","1","19","16","1"
"4","40280","4","22","80","1"
"4","40281","6","11","80","1"
"4","40282","6","12","80","1"
"4","40283","7","23","80","1"
"4","40284","2","2","14","1"
"4","40285","3","13","31","1"
"4","40286","3","14","4","1"
"4","40287","4","1","2","1"
"4","40288","4","22","80","1"
"4","40289","6","3","66","1"
"4","40290","6","18","2","1"
"4","40291","7","9","31","1"
"4","40293","1","5","4","1"
"4","40294","2","11","4","1"
"4","40296","2","21","31","1"
"4","40297","3","20","31","1"
"4","40298","5","17","64","1"
"4","40299","6","13","80","1"
"4","40300","6","20","15","1"
"4","40301","7","5","97","1"
"4","40302","7","6","80","1"
"4","40303","2","17","4","1"
"4","40304","3","0","31","1"
"4","40305","3","13","14","1"
"4","40306","5","5","14","1"
"4","40307","6","21","99","1"
"4","40308","7","1","80","1"
"4","40309","7","22","97","1"
"4","40312","5","21","14","1"
"4","40313","5","23","14","1"
"4","40314","6","0","4","1"
"4","40315","1","0","99","1"
"4","40317","3","9","4","1"
"4","40318","6","15","15","1"
"4","40319","6","13","20","1"
"4","40320","5","18","31","1"
"4","40321","3","3","14","1"
"4","40322","3","2","99","1"
"4","40323","6","14","31","1"
"4","40324","6","20","4","1"
"4","40325","7","19","15","1"
"4","40326","4","3","31","1"
"4","40327","5","22","31","1"
"4","40328","6","9","30","1"
"4","40329","7","15","90","1"
"4","40330","7","11","15","1"
"4","40331","4","8","14","1"
"4","40332","4","16","80","1"
"4","40333","4","4","99","1"
"4","40334","4","7","31","1"
"4","40335","4","13","4","1"
"4","40336","5","4","99","1"
"4","40337","5","8","80","1"
"4","40338","5","11","99","1"
"4","40340","6","22","4","1"
"4","40341","6","8","15","1"
"4","40342","6","22","99","1"
"4","40343","7","4","2","1"
"4","40345","1","20","30","1"
"4","40346","7","2","3","1"
"4","40348","7","14","9","1"
"4","40349","1","0","14","1"
"4","40350","1","22","31","1"
"4","40351","6","16","4","1"
"4","40352","6","21","80","1"
"4","40353","1","3","99","1"
"4","40354","2","15","4","1"
"4","40355","3","11","4","1"
"4","40356","3","21","14","1"
"4","40357","5","0","40","1"
"4","40358","5","1","4","1"
"4","40359","5","10","80","1"
"4","40360","7","4","4","1"
"4","40361","7","16","4","1"
"4","40362","7","20","4","1"
"4","40363","7","20","31","1"
"4","40365","1","16","2","1"
"4","40366","1","17","4","1"
"4","40367","1","17","4","1"
"4","40368","2","1","20","1"
"4","40369","2","5","67","1"
"4","40370","2","7","31","1"
"4","40371","2","21","80","1"
"4","40372","3","18","15","1"
"4","40373","5","10","65","1"
"4","40374","6","0","66","1"
"4","40375","6","4","66","1"
"4","40377","7","9","4","1"
"4","40378","1","21","31","1"
"4","40379","5","11","15","1"
"4","40380","5","14","30","1"
"4","40381","6","13","3","1"
"4","40382","6","16","14","1"
"4","40383","1","1","4","1"
"4","40384","2","7","80","1"
"4","40385","2","15","6","1"
"4","40386","2","22","14","1"
"4","40387","4","6","4","1"
"4","40388","4","19","66","1"
"4","40389","5","14","14","1"
"4","40390","7","6","80","1"
"4","40391","7","12","90","1"
"4","40393","1","18","14","1"
"4","40394","2","10","62","1"
"4","40395","2","18","4","1"
"4","40396","3","11","20","1"
"4","40397","3","20","4","1"
"4","40398","2","16","14","1"
"4","40399","3","3","99","1"
"4","40400","5","0","2","1"
"4","40401","5","1","4","1"
"4","40402","5","19","4","1"
"4","40403","5","22","4","1"
"4","40404","1","20","3","1"
"4","40405","2","14","66","1"
"4","40406","3","13","99","1"
"4","40407","3","15","31","1"
"4","40409","6","21","14","1"
"4","40410","6","22","14","1"
"4","40411","3","20","40","1"
"4","40412","5","20","99","1"
"4","40413","6","15","1","1"
"4","40414","6","22","80","1"
"4","40415","7","20","4","1"
"4","40416","4","5","99","1"
"4","40417","5","22","4","1"
"4","40418","6","21","30","1"
"4","40419","6","20","5","1"
"4","40420","7","20","4","1"
"4","40421","7","22","14","1"
"4","40423","3","5","31","1"
"4","40426","4","21","99","1"
"4","40427","6","9","4","1"
"4","40428","1","5","14","1"
"4","40429","1","7","4","1"
"4","40430","3","3","2","1"
"4","40431","3","6","14","1"
"4","40432","4","10","80","1"
"4","40433","5","16","4","1"
"4","40434","6","13","16","1"
"4","40435","7","5","66","1"
"4","40436","7","9","31","1"
"4","40437","7","11","31","1"
"4","40438","1","20","14","1"
"4","40439","4","1","4","1"
"4","40440","6","7","31","1"
"4","40441","2","13","15","1"
"4","40442","4","20","4","1"
"4","40443","6","23","2","1"
"4","40444","7","5","1","1"
"4","40446","1","15","14","1"
"4","40449","3","15","31","1"
"4","40450","3","21","31","1"
"4","40451","3","23","4","1"
"4","40452","4","17","5","1"
"4","40454","6","2","2","1"
"4","40455","4","14","66","1"
"4","40456","6","23","31","1"
"4","40457","6","13","14","1"
"4","40458","6","10","30","1"
"4","40459","6","12","31","1"
"4","40460","7","2","20","1"
"4","40461","1","4","30","1"
"4","40462","4","18","4","1"
"4","40463","6","19","1","1"
"4","40464","7","9","80","1"
"4","40465","4","19","80","1"
"4","40466","5","4","2","1"
"4","40468","5","22","15","1"
"4","40469","5","0","99","1"
"4","40470","5","17","97","1"
"4","40471","7","22","99","1"
"4","40472","7","6","14","1"
"4","40473","1","3","4","1"
"4","40474","3","7","15","1"
"4","40476","7","99","99","1"
"4","40477","6","19","99","1"
"4","40478","5","5","99","1"
"4","40479","2","23","49","1"
"4","40480","4","7","99","1"
"4","40481","5","21","31","1"
"4","40482","6","6","31","1"
"4","40483","7","11","20","1"
"4","40484","7","21","4","1"
"4","40485","1","5","31","1"
"4","40486","1","20","31","1"
"4","40487","1","22","99","1"
"4","40488","4","12","80","1"
"4","40489","5","18","31","1"
"4","40490","5","23","4","1"
"4","40491","2","18","4","1"
"4","40492","5","20","99","1"
"4","40493","5","12","4","1"
"4","40494","4","5","4","1"
"4","40496","2","7","4","1"
"4","40497","7","2","14","1"
"4","40498","7","9","80","1"
"4","40500","2","21","5","1"
"4","40501","2","22","4","1"
"4","40502","2","22","4","1"
"4","40503","3","20","31","1"
"4","40504","4","15","14","1"
"4","40505","5","5","80","1"
"4","40506","5","11","4","1"
"4","40507","6","20","15","1"
"4","40508","7","14","66","1"
"4","40509","2","11","66","1"
"4","40510","3","10","5","1"
"4","40511","3","12","4","1"
"4","40512","3","19","20","1"
"4","40513","4","1","20","1"
"4","40515","5","12","5","1"
"4","40516","7","3","31","1"
"4","40517","7","4","14","1"
"4","40518","1","3","2","1"
"4","40520","2","7","4","1"
"4","40521","2","9","20","1"
"4","40522","5","5","4","1"
"4","40523","5","20","66","1"
"4","40524","5","21","31","1"
"4","40525","6","6","30","1"
"4","40526","6","7","31","1"
"4","40527","6","17","31","1"
"4","40528","6","18","14","1"
"4","40529","7","15","31","1"
"4","40530","7","20","31","1"
"4","40531","1","20","4","1"
"4","40532","3","7","4","1"
"4","40533","4","13","16","1"
"4","40534","7","0","30","1"
"4","40535","7","0","99","1"
"4","40536","7","11","80","1"
"4","40537","2","14","31","1"
"4","40541","7","2","80","1"
"4","40543","1","9","99","1"
"4","40544","2","19","80","1"
"4","40545","4","7","14","1"
"4","40546","5","16","80","1"
"4","40548","7","8","88","1"
"4","40549","5","0","20","1"
"4","40550","6","15","4","1"
"4","40553","1","23","20","1"
"4","40554","3","20","4","1"
"4","40555","4","14","20","1"
"4","40556","5","16","2","1"
"4","40557","7","1","4","1"
"4","40558","1","5","15","1"
"4","40559","1","5","83","1"
"4","40560","2","99","99","1"
"4","40561","5","13","31","1"
"4","40562","7","1","4","1"
"4","40563","1","0","99","1"
"4","40564","7","7","14","1"
"4","40565","7","10","4","1"
"4","40566","1","11","80","1"
"4","40567","1","21","31","1"
"4","40569","2","20","4","1"
"4","40570","3","6","4","1"
"4","40571","4","4","14","1"
"4","40572","5","9","30","1"
"4","40573","7","13","80","1"
"4","40574","7","18","14","1"
"4","40575","7","23","6","1"
"4","40576","7","23","4","1"
"4","40577","3","14","4","1"
"4","40578","3","20","2","1"
"4","40579","4","8","14","1"
"4","40580","4","21","4","1"
"4","40582","2","23","3","1"
"4","40583","6","12","80","1"
"4","40584","7","9","4","1"
"4","40585","7","18","1","1"
"4","40586","3","5","4","1"
"4","40587","4","12","4","1"
"4","40588","1","20","2","1"
"4","40589","6","14","3","1"
"4","40590","7","21","80","1"
"4","40591","4","11","4","1"
"4","40592","7","18","30","1"
"4","40593","3","18","4","1"
"4","40594","3","22","4","1"
"4","40595","6","7","80","1"
"4","40596","1","22","80","1"
"4","40597","5","19","4","1"
"4","40599","6","20","40","1"
"4","40600","1","99","99","1"
"4","40601","4","22","99","1"
"4","40602","6","6","4","1"
"4","40604","4","20","31","1"
"4","40605","7","11","80","1"
"4","40606","6","4","99","1"
"4","40607","3","17","1","1"
"4","40608","4","21","2","1"
"4","40609","6","20","2","1"
"4","40610","1","14","4","1"
"4","40612","7","21","4","1"
"4","40613","1","1","4","1"
"4","40614","1","16","4","1"
"4","40615","2","22","4","1"
"4","40616","4","99","99","1"
"4","40617","5","23","4","1"
"4","40618","1","10","6","1"
"4","40619","2","17","81","1"
"4","40620","7","21","9","1"
"4","40623","7","18","80","1"
"4","40625","1","6","30","1"
"4","40626","3","6","80","1"
"4","40627","4","15","14","1"
"4","40628","5","9","30","1"
"4","40629","7","5","4","1"
"4","40630","7","16","20","1"
"4","40631","2","13","6","1"
"4","40632","2","16","80","1"
"4","40633","2","16","80","1"
"4","40634","3","15","97","1"
"4","40635","5","6","31","1"
"4","40636","5","19","31","1"
"4","40637","6","2","66","1"
"4","40638","1","8","5","1"
"4","40639","7","15","31","1"
"4","40640","1","2","4","1"
"4","40641","2","15","50","1"
"4","40642","2","18","4","1"
"4","40643","3","0","30","1"
"4","40644","3","11","64","1"
"4","40645","5","9","65","1"
"4","40646","5","12","4","1"
"4","40647","5","18","30","1"
"4","40648","5","19","4","1"
"4","40649","6","15","4","1"
"4","40650","7","10","31","1"
"4","40651","7","17","14","1"
"4","40652","7","18","14","1"
"4","40654","2","18","1","1"
"4","40655","4","19","3","1"
"4","40656","5","18","31","1"
"4","40657","6","3","30","1"
"4","40658","6","6","4","1"
"4","40659","6","7","14","1"
"4","40660","6","22","14","1"
"4","40661","7","3","4","1"
"4","40662","7","9","6","1"
"4","40663","7","11","4","1"
"4","40664","7","16","67","1"
"4","40666","7","21","31","1"
"4","40667","1","2","14","1"
"4","40668","6","2","9","1"
"4","40669","2","14","5","1"
"4","40670","2","16","4","1"
"4","40671","6","9","30","1"
"4","40672","2","11","4","1"
"4","40673","3","10","4","1"
"4","40674","4","9","80","1"
"4","40675","4","15","66","1"
"4","40676","6","16","4","1"
"4","40677","7","16","4","1"
"4","40678","7","19","90","1"
"4","40681","1","22","80","1"
"4","40682","3","1","4","1"
"4","40683","3","6","14","1"
"4","40684","3","19","4","1"
"4","40685","4","13","31","1"
"4","40687","7","16","80","1"
"4","40688","7","23","80","1"
"4","40689","1","6","6","1"
"4","40690","1","17","4","1"
"4","40691","1","17","2","1"
"4","40692","2","17","4","1"
"4","40693","3","17","4","1"
"4","40694","4","1","4","1"
"4","40695","4","13","14","1"
"4","40696","6","13","1","1"
"4","40697","7","0","4","1"
"4","40698","7","19","90","1"
"4","40699","2","16","80","1"
"4","40701","3","18","4","1"
"4","40703","2","22","4","1"
"4","40704","7","17","80","1"
"4","40705","7","19","4","1"
"4","40706","1","13","80","1"
"4","40707","4","11","2","1"
"4","40708","2","18","4","1"
"4","40709","6","19","80","1"
"4","40710","5","14","31","1"
"4","40711","6","1","39","1"
"4","40712","1","7","4","1"
"4","40713","2","8","4","1"
"4","40714","3","19","30","1"
"4","40715","4","5","31","1"
"4","40716","2","17","15","1"
"4","40717","4","2","15","1"
"4","40718","4","17","99","1"
"4","40720","1","18","31","1"
"4","40721","3","2","99","1"
"4","40722","3","23","2","1"
"4","40723","5","22","99","1"
"4","40724","6","16","80","1"
"4","40725","2","14","95","1"
"4","40726","5","23","30","1"
"4","40727","6","4","6","1"
"4","40728","6","22","31","1"
"4","40729","1","22","4","1"
"4","40730","5","4","14","1"
"4","40731","5","15","4","1"
"4","40732","2","5","4","1"
"4","40733","1","3","80","1"
"4","40734","2","6","5","1"
"4","40735","7","9","80","1"
"4","40736","2","18","80","1"
"4","40737","1","12","31","1"
"4","40738","6","21","66","1"
"4","40739","4","14","15","1"
"4","40740","6","18","31","1"
"4","40742","3","0","20","1"
"4","40743","7","2","99","1"
"4","40744","1","7","4","1"
"4","40745","2","99","99","1"
"4","40746","3","9","99","1"
"4","40747","3","20","4","1"
"4","40748","6","16","4","1"
"4","40749","7","99","90","1"
"4","40750","1","99","99","1"
"4","40751","6","2","31","1"
"4","40752","5","18","99","1"
"4","40753","5","99","99","1"
"4","40754","4","17","99","1"
"4","40755","6","99","99","1"
"4","40756","6","3","2","1"
"4","40758","4","7","30","1"
"4","40759","1","12","67","1"
"4","40761","1","18","66","1"
"4","40762","3","18","31","1"
"4","40763","3","19","20","1"
"4","40764","4","17","1","1"
"4","40765","4","17","4","1"
"4","40766","5","10","14","1"
"4","40767","7","10","10","1"
"4","40768","1","9","6","1"
"4","40769","1","11","2","1"
"4","40770","2","19","31","1"
"4","40771","3","12","14","1"
"4","40772","6","11","4","1"
"4","40773","2","17","15","1"
"4","40774","3","13","14","1"
"4","40775","3","19","30","1"
"4","40776","4","17","80","1"
