ST_CASE,SUMSPEEDREL,STATE,FATAL_COUNT_x,SUMMDRDSTRD,DAY_WEEK,HOUR,BODY_TYP
482979,0,48,1,0,7,19,80
482980,0,48,1,0,7,10,2
482981,0,48,1,0,7,19,31
482982,0,48,1,0,1,11,2
482983,0,48,1,0,1,20,31
482984,0,48,1,0,1,2,80
482985,5,48,1,99,1,20,99
482986,0,48,1,0,1,20,4
482987,0,48,1,0,1,18,4
482988,5,48,1,0,1,0,3
482989,4,48,2,0,1,20,31
482990,4,48,1,0,1,18,4
482991,5,48,1,0,2,13,80
482992,0,48,1,0,2,5,15
482993,0,48,1,0,2,8,2
482994,0,48,>2,6,2,0,4
482995,0,48,1,0,3,13,20
482996,0,48,1,92,3,8,31
482997,0,48,1,0,3,12,4
482998,4,48,1,0,3,12,80
482999,0,48,1,0,3,5,31
483000,4,48,2,0,3,8,31
483001,0,48,1,0,3,18,14
483002,0,48,1,92,4,16,31
483003,4,48,1,93,4,1,31
483004,0,48,1,0,5,0,31
483005,0,48,1,0,5,16,4
483006,0,48,1,0,5,20,2
483007,0,48,1,0,5,20,31
483008,0,48,1,0,5,19,4
483009,4,48,1,0,6,22,4
483010,0,48,1,0,6,20,4
483011,0,48,1,0,7,1,67
483012,0,48,1,0,7,2,80
483013,0,48,1,0,7,22,4
483014,0,48,1,0,7,4,2
483015,0,48,1,0,7,4,66
483016,0,48,1,0,1,5,4
483017,0,48,1,0,1,5,51
483018,0,48,1,92,2,6,31
483019,4,48,1,0,2,22,4
483020,3,48,1,0,2,10,15
483021,0,48,1,0,2,19,31
483022,0,48,2,0,2,20,14
483023,0,48,1,0,3,18,30
483024,0,48,1,0,3,21,31
483025,0,48,1,0,3,16,31
483026,0,48,1,0,4,4,6
483027,0,48,1,0,5,16,4
483028,0,48,1,0,6,4,4
483029,0,48,1,0,6,1,4
483030,0,48,1,0,7,3,80
483031,4,48,1,0,7,7,31
483033,4,48,1,0,1,0,31
483034,0,48,1,0,2,19,30
483035,0,48,1,0,2,20,4
483036,0,48,1,0,3,3,15
483037,0,48,1,0,3,19,31
483038,0,48,1,0,3,4,15
483039,0,48,1,15,4,16,2
483040,0,48,1,0,4,18,31
483041,4,48,1,0,7,5,31
483042,8,48,1,16,3,0,4
483043,0,48,1,0,6,1,66
483044,5,48,2,0,6,21,2
483045,0,48,1,0,6,21,14
483046,0,48,1,13,6,5,31
483047,0,48,1,93,2,12,31
483048,4,48,1,0,2,5,15
483049,0,48,1,0,3,10,99
483050,0,48,2,0,3,23,31
483051,4,48,1,93,3,21,4
483052,0,48,1,0,6,3,4
483053,0,48,2,0,6,20,4
483054,5,48,1,12,6,18,4
483055,0,48,>2,0,7,19,15
483056,16,48,1,44,7,10,31
483057,0,48,1,0,7,22,66
483058,5,48,1,0,7,18,80
483059,0,48,1,0,7,5,63
483060,0,48,1,0,1,18,31
483061,0,48,1,0,1,3,4
483062,0,48,1,0,1,23,80
483063,0,48,1,0,2,17,66
483064,5,48,2,93,2,11,66
483065,0,48,1,0,2,15,80
483066,0,48,1,0,2,2,80
483067,0,48,2,0,3,16,31
483068,0,48,1,0,3,15,14
483069,0,48,1,0,3,6,31
483070,0,48,1,0,3,22,31
483071,0,48,1,0,3,10,31
483072,0,48,1,0,3,6,31
483073,0,48,1,0,4,21,20
483074,0,48,1,0,4,9,4
483075,3,48,1,6,4,20,31
483076,0,48,1,0,4,15,31
483077,4,48,1,6,4,15,31
483078,0,48,1,99,5,8,66
483079,0,48,1,0,5,6,66
483080,0,48,1,0,5,0,4
483081,4,48,1,0,6,11,14
483082,0,48,1,0,6,11,3
483083,0,48,1,0,6,19,4
483084,4,48,1,0,6,2,31
483085,0,48,1,0,6,10,31
483086,0,48,>2,0,6,15,15
483087,4,48,1,0,7,2,14
483088,0,48,1,92,7,9,66
483089,0,48,1,0,7,23,5
483090,2,48,1,0,7,18,4
483091,0,48,1,0,7,23,31
483092,0,48,1,93,7,21,66
483093,0,48,1,0,7,0,31
483094,0,48,1,0,1,3,4
483095,0,48,1,0,4,5,31
483096,4,48,1,0,4,19,80
483097,0,48,1,0,4,23,66
483098,0,48,2,0,5,9,31
483099,0,48,1,0,5,11,80
483100,4,48,1,0,5,5,14
483101,0,48,1,0,6,21,66
483102,0,48,1,0,1,2,14
483103,0,48,1,0,6,0,4
483104,4,48,1,92,7,1,2
483105,0,48,1,0,7,19,90
483106,0,48,2,0,7,7,31
483107,0,48,1,92,5,3,66
483108,0,48,1,93,7,17,4
483109,0,48,1,0,1,17,4
483110,0,48,1,0,3,4,66
483111,4,48,1,0,4,16,80
483112,0,48,1,0,1,12,15
483113,0,48,1,0,1,17,4
483114,0,48,1,0,6,12,14
483115,0,48,1,92,4,20,31
483116,0,48,1,15,3,19,14
483118,4,48,1,0,2,5,30
483119,0,48,1,0,3,4,4
483120,4,48,1,0,5,2,31
483121,0,48,1,0,6,19,30
483122,0,48,1,0,7,14,6
483123,0,48,1,99,7,23,9
483124,0,48,1,0,7,19,31
483125,5,48,2,0,1,15,31
483126,0,48,1,0,3,22,14
483127,4,48,1,0,3,4,14
483128,0,48,1,0,4,18,20
483129,0,48,1,0,5,11,31
483130,5,48,1,0,5,21,31
483131,4,48,1,0,5,2,4
483132,0,48,1,0,5,22,6
483133,0,48,1,93,5,15,15
483134,5,48,1,0,1,19,66
483135,0,48,1,0,2,8,14
483136,0,48,1,0,3,12,4
483137,4,48,1,0,2,15,90
483138,0,48,1,0,3,14,4
483139,0,48,1,0,4,2,31
483140,0,48,1,0,5,20,4
483141,0,48,1,93,1,21,4
483142,4,48,1,0,1,14,31
483143,0,48,1,0,7,21,4
483144,5,48,1,0,5,10,30
483145,0,48,1,0,6,20,15
483146,0,48,1,0,4,13,4
483147,0,48,1,0,5,21,4
483148,5,48,1,0,1,4,31
483149,5,48,1,0,1,9,66
483150,0,48,1,0,4,7,30
483151,0,48,1,93,5,13,31
483152,0,48,1,0,2,8,66
483153,4,48,1,0,4,2,1
483154,3,48,1,17,4,2,2
483155,5,48,1,92,7,6,14
483156,0,48,1,17,6,20,30
483157,0,48,1,0,3,6,4
483158,4,48,1,0,3,7,31
483159,0,48,1,0,6,3,31
483160,0,48,1,0,6,17,31
483161,0,48,1,0,6,1,31
483162,0,48,1,0,7,21,4
483163,0,48,1,0,7,7,14
483164,0,48,1,0,1,5,21
483165,0,48,1,0,3,21,66
483166,0,48,1,92,3,16,6
483167,0,48,1,0,4,19,4
483168,0,48,1,0,3,18,66
483169,0,48,1,93,5,19,80
483170,0,48,1,0,1,8,31
483172,0,48,1,99,2,2,99
483173,0,48,1,0,3,9,14
483174,0,48,1,0,2,16,31
483175,4,48,1,0,3,0,6
483176,5,48,1,0,4,18,4
483177,0,48,1,0,6,19,67
483178,0,48,1,0,7,5,2
483179,0,48,1,0,7,5,66
483180,3,48,1,93,2,19,31
483181,0,48,1,0,5,6,52
483182,0,48,1,93,6,3,31
483183,0,48,1,0,5,11,66
483184,0,48,1,93,7,16,21
483185,9,48,1,192,7,1,99
483186,0,48,1,0,2,13,14
483187,0,48,>2,15,3,13,66
483188,0,48,1,0,2,21,31
483189,0,48,1,0,5,18,40
483190,0,48,1,0,5,0,14
483191,0,48,1,0,2,5,4
483192,0,48,1,0,3,17,31
483193,5,48,1,0,7,22,4
483194,0,48,1,0,7,22,4
483195,0,48,1,0,6,18,4
490001,0,49,1,99,6,14,14
490002,8,49,1,16,7,17,14
490003,0,49,1,99,3,14,4
490004,0,49,1,99,3,18,14
490005,0,49,1,198,6,17,31
490006,0,49,1,12,3,6,80
490007,0,49,1,0,4,16,6
490008,0,49,1,15,1,1,4
490009,0,49,1,0,7,6,20
490010,0,49,1,0,2,13,15
490011,3,49,1,98,2,9,3
490012,0,49,1,99,1,1,2
490013,0,49,1,98,5,19,14
490014,0,49,1,0,5,21,14
490015,0,49,1,99,7,18,4
490016,3,49,1,0,1,14,90
490017,0,49,1,99,6,6,31
490018,9,49,1,99,7,5,6
490019,0,49,1,99,7,2,14
490020,0,49,1,98,6,20,6
490021,3,49,1,99,6,21,31
490022,0,49,1,0,3,3,4
490023,0,49,1,99,4,10,63
490024,0,49,1,0,3,18,14
490025,0,49,1,99,5,4,66
490026,3,49,1,99,2,5,14
490027,0,49,1,99,7,10,4
490028,3,49,1,99,1,14,4
490029,3,49,1,99,7,21,4
490030,0,49,1,99,6,22,5
490031,0,49,1,0,5,7,14
490032,0,49,1,99,4,5,2
490033,0,49,1,99,4,13,4
490034,0,49,1,99,1,19,31
490035,0,49,1,0,7,10,66
490036,3,49,1,198,7,20,30
490037,0,49,1,99,7,17,15
490038,0,49,1,0,3,7,31
490039,3,49,1,99,1,16,4
490040,0,49,1,99,6,5,31
490042,0,49,2,99,3,18,2
490043,0,49,1,99,6,23,31
490045,0,49,1,5,6,18,14
490046,4,49,2,195,4,23,4
490047,4,49,1,99,2,13,4
490048,4,49,1,99,1,7,2
490049,0,49,1,99,5,10,21
490050,4,49,1,0,3,14,14
490051,0,49,1,12,4,6,31
490052,0,49,1,0,2,16,92
490053,4,49,1,99,4,18,14
490054,0,49,1,99,4,21,31
490055,0,49,1,99,5,23,14
490056,0,49,1,99,7,5,31
490057,0,49,1,99,1,1,14
490058,0,49,1,99,2,19,15
490059,3,49,1,198,7,17,31
490060,0,49,1,99,1,6,2
490061,0,49,1,92,5,18,31
490062,0,49,1,3,2,22,16
490063,0,49,1,0,6,5,31
490064,0,49,1,0,6,23,31
490065,0,49,1,0,6,21,4
490066,4,49,1,0,7,22,39
490067,0,49,1,99,1,18,80
490068,3,49,1,99,4,15,30
490069,0,49,2,99,5,5,4
490070,0,49,1,99,5,0,2
490071,0,49,1,99,7,14,30
490072,0,49,1,99,3,14,4
490073,0,49,1,0,7,2,4
490074,0,49,1,99,1,14,80
490075,0,49,1,0,4,9,31
490076,0,49,1,198,7,15,80
490077,3,49,1,99,1,18,14
490078,9,49,1,99,1,3,14
490079,4,49,1,0,6,10,4
490080,0,49,1,99,2,17,4
490081,0,49,1,0,5,14,80
490082,0,49,1,99,5,23,30
490083,0,49,1,0,2,18,4
490084,0,49,1,198,7,5,31
490085,0,49,1,0,3,5,2
490086,0,49,1,13,4,22,30
490087,3,49,1,0,7,14,80
490088,0,49,1,99,5,9,80
490089,0,49,1,102,5,15,80
490090,4,49,1,99,1,22,15
490091,0,49,1,112,2,13,4
490092,0,49,1,99,7,14,30
490093,0,49,2,99,6,16,4
490094,4,49,1,3,5,23,14
490095,0,49,1,0,6,15,31
490096,0,49,1,99,6,0,14
490097,3,49,1,0,1,21,4
490098,0,49,1,99,1,2,31
490099,0,49,1,0,7,1,6
490100,0,49,2,198,4,20,4
490101,0,49,1,99,2,8,4
490102,4,49,1,99,7,9,66
490103,0,49,1,0,4,6,4
490104,0,49,1,98,7,3,66
490105,0,49,1,0,5,4,4
490106,0,49,1,99,6,20,6
490107,0,49,1,10,4,15,6
490108,0,49,1,0,7,4,2
490109,0,49,1,0,7,15,15
490110,3,49,1,99,2,14,2
490111,0,49,1,0,4,14,15
490112,3,49,1,99,5,99,80
490113,0,49,1,0,5,99,80
490114,3,49,1,0,7,18,80
490115,0,49,1,99,1,9,80
490116,0,49,1,99,1,10,80
490117,0,49,1,99,3,18,80
490118,0,49,1,0,7,23,80
490119,0,49,1,0,4,20,14
490120,0,49,1,0,5,0,14
490121,3,49,1,99,5,21,2
490123,44,49,1,198,3,12,2
490124,0,49,1,98,4,7,15
490125,0,49,1,12,6,21,4
490126,0,49,1,99,5,8,4
490127,0,49,1,0,1,2,31
490128,0,49,1,0,4,1,14
490129,0,49,1,99,7,16,90
490130,3,49,1,198,3,16,80
490131,0,49,>2,198,4,7,14
490132,0,49,2,99,4,14,20
490133,0,49,1,3,4,23,31
490134,4,49,1,0,5,11,90
490135,3,49,1,0,1,14,80
490136,0,49,1,0,5,15,4
490137,0,49,1,99,3,12,4
490138,0,49,1,0,3,16,31
490139,0,49,1,3,7,18,31
490140,3,49,1,0,7,18,2
490141,0,49,1,0,2,20,66
490142,3,49,1,99,7,8,14
490143,0,49,1,97,4,19,4
490144,0,49,1,99,2,11,14
490145,0,49,1,0,2,21,30
490146,0,49,1,99,3,7,14
490147,0,49,1,0,7,17,14
490148,0,49,1,0,2,15,4
490149,0,49,1,0,1,2,14
490150,3,49,>2,0,3,23,4
490151,0,49,1,0,4,7,14
490152,0,49,1,0,6,16,4
490153,0,49,1,99,6,7,31
490154,0,49,2,99,6,18,4
490155,0,49,2,99,7,16,4
490156,0,49,1,0,1,9,31
490157,0,49,2,99,6,0,4
490158,0,49,1,99,2,18,80
490159,0,49,1,99,3,23,4
490161,0,49,1,0,1,14,14
490162,0,49,1,99,1,22,4
490163,3,49,1,99,3,7,4
490164,0,49,1,99,5,21,8
490165,0,49,1,0,6,19,20
490166,0,49,1,99,3,8,20
490167,0,49,2,0,1,17,2
490168,0,49,1,99,4,6,30
490169,4,49,1,99,4,14,30
490170,0,49,1,0,1,11,4
490171,0,49,2,99,1,4,14
490172,0,49,1,99,1,16,80
490173,0,49,1,99,4,0,4
490174,0,49,1,0,7,22,73
490175,0,49,1,105,2,9,30
490176,0,49,1,0,1,15,4
490177,0,49,1,99,5,10,66
490178,3,49,2,99,3,14,31
490179,0,49,1,99,6,11,20
490180,0,49,1,0,5,16,14
490181,0,49,1,0,6,4,22
490182,0,49,1,99,6,11,20
490183,0,49,1,0,7,21,31
490184,0,49,1,99,2,10,31
490185,3,49,1,99,7,22,31
490186,0,49,1,99,1,13,80
490187,0,49,1,0,7,16,80
490188,0,49,1,0,5,20,14
490189,0,49,1,98,7,8,14
490190,0,49,1,198,1,20,4
490191,0,49,1,99,5,18,14
490192,0,49,1,99,1,16,80
490193,0,49,1,99,6,3,4
490194,0,49,1,0,6,21,4
490195,0,49,1,99,6,12,4
490196,8,49,1,115,4,6,4
490197,0,49,1,0,3,15,4
490198,0,49,1,0,3,5,14
490199,11,49,1,115,5,8,31
490200,0,49,1,0,1,21,20
490201,0,49,1,0,2,18,80
490202,4,49,1,99,6,0,63
490203,3,49,1,99,7,19,80
490204,0,49,1,99,4,7,78
490205,0,49,1,0,5,19,14
490206,0,49,1,99,4,9,30
490207,0,49,1,198,5,11,4
490208,8,49,1,16,6,22,31
490209,0,49,2,99,5,17,14
490210,0,49,1,99,7,18,31
490211,0,49,1,99,5,10,2
490212,0,49,1,99,7,14,4
490213,0,49,1,0,6,7,31
490214,3,49,1,3,7,3,31
490215,0,49,1,0,3,19,49
490216,0,49,1,0,3,18,4
490217,0,49,2,99,4,18,66
490218,0,49,1,0,5,18,31
490219,3,49,1,99,6,10,4
490220,0,49,1,0,6,23,4
490221,0,49,1,99,1,18,30
490222,3,49,1,99,4,6,31
490223,0,49,1,198,1,14,14
490224,3,49,1,99,1,11,4
490225,4,49,1,99,6,19,80
490226,0,49,1,198,2,23,15
490227,0,49,1,98,4,16,14
490228,0,49,1,99,7,20,20
490229,0,49,1,0,2,10,2
490230,0,49,1,0,5,18,4
490231,0,49,1,0,5,17,20
490232,8,49,1,99,5,8,4
490233,0,49,1,198,7,15,4
490234,0,49,2,102,6,12,4
490235,4,49,1,0,6,17,30
490236,12,49,1,16,2,7,6
490237,0,49,1,99,5,14,4
490238,4,49,1,0,6,15,15
490239,0,49,1,98,3,17,15
490240,0,49,1,0,4,20,30
490241,0,49,1,0,5,17,30
490242,0,49,1,99,6,16,4
490243,0,49,1,0,6,5,4
490244,3,49,1,99,5,3,4
490245,0,49,2,99,4,16,15
490246,8,49,1,99,2,19,2
490247,0,49,1,99,4,17,4
490248,0,49,1,0,3,19,2
490249,0,49,1,0,2,6,4
490250,0,49,1,99,6,11,14
490251,0,49,1,0,4,10,4
490252,0,49,1,0,1,10,4
490253,0,49,1,0,2,17,30
490254,3,49,1,99,6,18,4
490255,0,49,1,99,3,7,31
490256,0,49,1,0,2,9,66
490257,4,49,1,99,4,8,14
490258,0,49,1,99,5,12,31
490259,0,49,1,12,4,18,31
490260,0,49,1,99,7,17,4
500001,0,50,1,0,7,19,5
500002,4,50,2,0,2,6,4
500003,4,50,2,0,6,20,4
500004,0,50,1,0,7,17,15
500005,0,50,1,0,3,17,6
500006,0,50,2,0,1,11,3
500007,3,50,1,0,7,16,80
500008,4,50,1,0,1,18,4
500009,3,50,1,0,6,23,80
500010,0,50,2,0,1,16,80
500011,0,50,1,0,6,20,4
500012,3,50,1,0,5,99,4
500013,0,50,1,93,2,14,80
500014,0,50,1,0,4,17,4
500015,8,50,1,16,6,12,90
500016,0,50,1,18,5,14,6
500017,0,50,1,0,7,14,14
500018,0,50,1,0,2,11,5
500019,0,50,1,0,4,16,14
500020,0,50,1,10,1,17,14
500021,0,50,1,0,5,17,6
500022,0,50,1,0,7,11,80
500023,0,50,1,0,7,11,14
500024,0,50,1,0,6,22,14
500025,3,50,1,0,1,19,80
500026,0,50,1,0,1,12,4
500027,0,50,1,0,2,15,66
500028,0,50,1,0,1,2,6
500029,0,50,1,0,7,12,82
500030,3,50,2,0,5,12,31
500031,0,50,1,0,6,16,6
500032,0,50,1,0,2,15,6
500033,0,50,1,0,2,17,15
500034,0,50,1,0,6,5,4
500035,4,50,1,0,7,16,80
500036,4,50,1,0,2,12,66
500037,0,50,1,0,7,19,31
500038,0,50,1,0,3,21,4
500039,0,50,1,0,4,22,14
500040,0,50,1,0,5,6,31
500041,3,50,1,0,7,21,4
500042,3,50,1,0,5,2,5
500043,0,50,1,7,2,20,14
500044,3,50,1,0,4,0,14
500045,0,50,1,0,2,7,6
500046,0,50,1,0,5,12,40
500047,4,50,1,0,7,8,90
500048,0,50,1,96,7,16,15
500049,4,50,1,0,7,17,5
500050,4,50,>2,0,3,14,66
510001,0,51,1,0,5,15,4
510002,0,51,1,0,6,18,14
510003,3,51,1,0,6,13,2
510004,0,51,1,0,1,15,4
510005,0,51,1,0,7,7,31
510006,0,51,1,0,3,1,14
510007,0,51,1,0,3,7,4
510008,0,51,1,0,1,1,31
510009,0,51,1,0,6,16,4
510010,9,51,1,0,5,19,99
510011,0,51,1,98,3,11,4
510012,0,51,1,98,5,14,15
510013,0,51,1,0,2,0,14
510014,0,51,1,0,4,5,30
510015,0,51,1,0,4,2,14
510016,0,51,1,0,5,20,4
510017,0,51,1,0,7,18,4
510018,0,51,1,0,1,5,3
510019,0,51,1,0,2,6,4
510020,6,51,1,98,1,13,14
510021,0,51,1,12,3,17,4
510022,0,51,1,96,5,22,31
510023,0,51,1,192,3,3,99
510024,3,51,1,0,6,12,14
510025,0,51,1,0,1,7,4
510026,0,51,1,0,2,7,4
510027,0,51,1,98,5,16,4
510028,0,51,1,0,6,4,4
510029,0,51,1,0,3,21,6
510030,0,51,1,0,7,1,15
510031,0,51,1,0,1,21,4
510032,0,51,1,0,2,14,31
510033,0,51,1,98,3,8,4
510034,0,51,1,0,3,14,20
510035,0,51,1,0,7,20,30
510036,0,51,1,0,3,17,21
510037,0,51,1,96,4,15,30
510038,0,51,1,0,5,2,14
510039,0,51,1,96,4,9,63
510040,0,51,1,0,6,10,14
510041,0,51,1,0,6,12,4
510042,0,51,1,0,6,19,4
510043,0,51,1,0,7,12,4
510044,3,51,1,98,7,10,14
510045,3,51,1,0,7,19,31
510046,0,51,1,0,2,12,14
510047,0,51,2,6,3,8,20
510048,0,51,1,0,1,2,4
510049,0,51,1,0,7,23,4
510050,0,51,1,0,7,13,4
510051,0,51,1,0,4,6,31
510052,0,51,1,0,7,15,4
510053,0,51,1,0,2,23,14
510054,0,51,1,0,6,23,31
510055,0,51,1,0,1,0,14
510056,0,51,1,98,2,12,31
510057,0,51,1,96,6,2,6
510058,0,51,1,0,2,21,14
510059,0,51,1,0,4,15,31
510060,0,51,1,0,3,21,4
510061,3,51,1,0,7,13,14
510062,0,51,1,0,4,5,63
510063,0,51,1,196,6,22,4
510064,0,51,1,96,3,6,66
510065,0,51,1,98,3,0,4
510066,0,51,1,98,6,19,4
510067,0,51,1,0,4,6,4
510068,0,51,1,0,5,6,14
510069,0,51,1,96,4,9,4
510070,0,51,1,0,4,6,31
510071,0,51,2,0,6,18,6
510072,0,51,1,0,6,2,14
510073,0,51,1,0,7,16,66
510074,0,51,1,0,1,7,29
510075,3,51,1,192,4,18,81
510076,0,51,1,99,3,23,14
510077,0,51,1,0,5,18,20
510078,3,51,1,0,6,17,2
510079,0,51,1,0,1,9,31
510080,0,51,2,0,6,21,4
510081,0,51,1,0,2,16,31
510082,0,51,1,0,5,20,63
510083,0,51,1,0,3,10,14
510084,3,51,2,0,1,20,4
510085,0,51,1,0,6,21,30
510086,0,51,1,192,3,8,4
510087,0,51,1,0,7,7,21
510088,0,51,1,12,1,15,31
510089,0,51,1,0,5,13,21
510090,0,51,1,0,6,17,4
510091,0,51,1,0,7,21,31
510092,3,51,1,0,7,22,4
510093,0,51,1,98,5,18,30
510094,0,51,1,0,1,12,14
510095,3,51,1,98,7,14,30
510096,0,51,1,96,1,20,16
510097,0,51,1,96,5,20,31
510098,0,51,1,0,7,10,4
510099,0,51,1,92,4,5,31
510100,0,51,1,0,3,5,30
510101,3,51,1,0,7,21,2
510102,0,51,1,0,2,21,16
510103,0,51,2,0,2,0,14
510104,0,51,1,96,7,21,4
510105,0,51,1,0,6,9,21
510106,0,51,1,0,4,6,4
510107,0,51,1,0,4,17,31
510108,0,51,1,98,6,20,80
510109,4,51,1,0,3,18,20
510110,0,51,1,0,6,10,2
510111,0,51,1,0,6,0,4
510112,0,51,1,0,3,12,20
510113,0,51,1,0,1,14,4
510114,0,51,1,96,7,2,6
510115,0,51,1,0,4,6,4
510116,0,51,1,0,1,0,83
510117,0,51,1,0,4,11,4
510118,0,51,1,0,2,12,2
510119,0,51,1,0,2,10,30
510120,0,51,1,98,4,15,15
510121,0,51,1,0,3,18,2
510122,3,51,1,0,2,18,4
510123,0,51,1,0,1,1,31
510124,3,51,>2,0,7,2,2
510125,0,51,1,98,3,12,4
510126,0,51,1,0,5,20,15
510127,0,51,1,0,4,13,30
510128,3,51,1,0,4,10,63
510129,0,51,1,0,3,3,51
510130,3,51,1,98,6,20,30
510131,0,51,1,98,5,5,80
510132,0,51,1,98,2,23,4
510133,0,51,1,0,6,14,4
510134,0,51,1,0,7,19,31
510135,0,51,1,0,6,1,30
510136,4,51,1,96,2,13,66
510137,0,51,1,0,3,6,14
510138,0,51,1,99,3,21,99
510139,3,51,1,0,1,14,2
510140,0,51,1,0,3,5,2
510141,0,51,1,0,6,16,2
510142,0,51,1,0,1,0,4
510143,0,51,2,0,5,21,14
510144,0,51,1,0,1,14,42
510145,0,51,1,0,7,2,2
510146,0,51,1,0,2,14,6
510147,0,51,1,0,2,14,4
510148,0,51,1,0,7,16,80
510149,0,51,1,96,2,2,14
510150,0,51,1,0,3,9,15
510151,3,51,1,0,1,15,6
510152,0,51,1,96,3,16,2
510153,3,51,1,0,1,15,80
510154,0,51,1,0,5,14,14
510155,0,51,1,0,3,10,6
510156,0,51,1,98,4,15,4
510157,0,51,1,0,4,6,22
510158,0,51,1,0,4,22,14
510159,0,51,1,0,1,17,4
510160,3,51,2,98,2,18,4
510161,0,51,1,0,7,15,31
510162,0,51,1,0,7,6,31
510163,0,51,1,0,2,13,80
510164,0,51,1,0,4,19,63
510165,0,51,2,7,1,15,6
510166,0,51,1,0,6,16,4
510167,0,51,1,98,7,3,14
510168,0,51,1,0,6,17,15
510169,0,51,1,0,2,13,66
510170,0,51,1,0,6,23,31
510171,0,51,1,196,4,9,66
510172,0,51,1,98,4,13,31
510173,0,51,2,98,3,6,5
510174,0,51,1,5,3,16,4
510175,0,51,1,0,5,18,4
510176,3,51,1,0,3,2,4
510177,0,51,1,0,1,2,2
510178,0,51,1,0,6,21,80
510179,0,51,1,98,7,8,2
510180,0,51,1,0,7,9,31
510181,0,51,1,0,7,21,14
510182,3,51,1,0,3,15,80
510183,0,51,1,0,2,0,15
510184,0,51,1,0,2,8,4
510185,0,51,1,0,6,21,31
510186,0,51,1,96,6,7,14
510187,0,51,1,0,1,17,31
510188,0,51,1,0,4,14,4
510189,0,51,1,0,5,17,4
510190,0,51,1,0,1,22,4
510191,0,51,1,96,3,6,4
510192,0,51,1,192,1,16,4
510193,0,51,1,12,4,13,14
510194,0,51,1,0,1,15,4
510195,0,51,1,0,7,20,21
510196,3,51,1,96,5,2,15
510197,0,51,1,0,7,13,4
510198,3,51,1,98,1,17,2
510199,0,51,1,98,5,23,30
510200,3,51,1,98,1,1,15
510201,0,51,2,0,1,12,80
510202,0,51,1,96,5,22,80
510203,0,51,1,0,7,20,4
510204,0,51,1,0,5,23,31
510205,0,51,1,0,2,7,2
510206,0,51,1,0,6,14,4
510207,3,51,1,96,7,16,14
510208,0,51,1,96,6,4,66
510209,0,51,1,0,2,13,4
510210,0,51,2,0,2,13,4
510211,0,51,1,0,7,19,80
510212,0,51,1,98,3,13,4
510213,0,51,1,0,2,14,4
510214,0,51,1,0,6,18,14
510215,0,51,>2,0,1,14,2
510216,3,51,1,0,1,17,4
510217,3,51,1,98,6,15,66
510218,0,51,1,0,4,18,14
510219,0,51,1,0,4,21,80
510220,0,51,1,0,3,21,31
510221,0,51,1,0,4,16,81
510222,0,51,1,0,6,17,21
510223,0,51,1,0,5,16,80
510224,0,51,1,0,5,1,31
510225,0,51,1,0,6,13,4
510226,0,51,1,98,5,11,20
510227,0,51,1,0,4,16,2
510228,0,51,2,0,7,15,4
510229,0,51,1,0,7,20,14
510230,0,51,1,0,7,12,31
510231,0,51,1,0,5,6,80
510232,0,51,1,0,2,20,90
510233,0,51,1,0,2,8,2
510234,0,51,>2,96,6,14,2
510235,0,51,1,0,6,18,4
510236,0,51,1,0,1,22,80
510237,0,51,1,0,4,2,15
510238,3,51,1,0,1,11,80
510239,3,51,1,98,4,7,4
510240,0,51,1,0,4,1,66
510241,0,51,1,0,5,11,30
510242,0,51,1,12,1,13,14
510243,4,51,1,0,1,13,30
510244,0,51,1,96,4,22,4
510245,0,51,1,0,7,7,4
510246,0,51,1,0,7,11,4
510247,0,51,1,99,1,14,31
510248,3,51,1,0,3,20,4
510249,3,51,2,0,1,0,2
510250,0,51,1,0,1,3,1
510251,0,51,1,0,2,13,4
510252,0,51,1,0,1,1,99
510253,0,51,1,98,5,22,2
510254,0,51,1,0,6,13,2
510255,0,51,1,98,6,2,4
510256,0,51,1,0,7,6,30
510257,3,51,1,0,2,15,31
510258,0,51,1,0,2,23,30
510259,0,51,1,0,6,20,81
510260,0,51,2,0,5,19,4
510261,0,51,1,98,5,16,31
510262,0,51,1,3,4,21,5
510263,0,51,1,98,1,14,4
510264,0,51,1,0,1,0,30
510265,0,51,1,96,1,22,66
510266,0,51,1,0,1,10,4
510267,0,51,1,98,4,15,31
510268,0,51,1,0,7,19,83
510269,0,51,1,98,6,0,4
510270,0,51,1,96,5,10,14
510271,0,51,1,0,2,16,31
510272,0,51,1,0,5,0,4
510273,0,51,1,0,4,7,4
510274,0,51,1,13,5,13,31
510275,0,51,1,0,1,1,14
510276,0,51,1,0,6,7,66
510277,0,51,1,0,4,11,20
510278,0,51,1,0,2,20,3
510279,0,51,1,0,1,15,15
510280,0,51,1,0,1,8,14
510281,0,51,1,0,1,20,6
510282,0,51,1,0,1,13,80
510283,0,51,1,12,1,1,14
510284,0,51,1,96,1,1,4
510285,0,51,1,0,5,1,4
510286,3,51,1,192,7,3,4
510287,0,51,1,96,4,18,4
510288,3,51,1,192,3,21,80
510289,0,51,1,0,5,16,4
510290,0,51,1,0,5,22,14
510291,0,51,1,0,7,1,4
510292,0,51,1,0,6,19,31
510293,0,51,1,0,5,3,99
510294,7,51,1,0,6,3,80
510295,0,51,1,98,1,0,31
510296,0,51,1,96,6,11,4
510297,0,51,1,98,6,12,14
510298,3,51,1,0,4,2,14
