ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_LEVEL,WEATHER,FATAL_COUNT,BODY_TYP2,STATE,SPEEDREL,MDRDSTRD,SPEEDREL2,MDRDSTRD2
410340,5,23,15,1,1,1,2,41,9,96,1,1
410351,5,16,14,1,10,1,2,41,18,192,1,1
410367,7,7,14,1,5,1,2,41,9,96,1,1
410368,7,17,14,1,1,1,2,41,0,96,0,1
410370,6,15,14,1,1,1,2,41,0,192,0,1
410397,3,0,14,1,10,1,2,41,0,192,0,1
410399,5,9,14,1,10,1,2,41,0,96,0,1
410407,4,13,14,1,2,1,2,41,0,96,0,1
420007,3,15,14,1,4,1,2,42,4,0,1,0
420013,3,18,15,1,1,1,2,42,4,0,1,0
420027,4,1,14,1,2,1,2,42,3,0,1,0
420030,4,21,14,1,1,1,2,42,4,0,1,0
420037,7,6,14,1,1,1,2,42,0,0,0,0
420045,1,19,14,1,5,1,2,42,4,0,1,0
420046,7,15,14,1,1,1,2,42,0,0,0,0
420047,5,5,14,1,1,1,2,42,5,0,1,0
420050,4,11,16,1,1,1,2,42,0,0,0,0
420068,6,13,14,1,1,1,2,42,0,0,0,0
420070,1,17,15,1,1,1,2,42,0,0,0,0
420071,5,18,14,1,1,1,2,42,5,0,1,0
420075,7,10,14,1,1,1,2,42,0,0,0,0
420080,7,17,14,1,2,1,2,42,4,0,1,0
420081,6,15,14,1,1,1,2,42,0,0,0,0
420085,1,6,14,1,2,1,2,42,20,32,1,1
420086,4,10,14,1,1,1,2,42,0,0,0,0
420093,4,19,14,1,1,1,2,42,0,0,0,0
420099,6,6,14,1,1,1,2,42,0,0,0,0
420100,3,10,14,1,1,1,2,42,4,0,1,0
420104,1,15,14,1,1,1,2,42,0,3,0,1
420105,1,21,14,1,1,1,2,42,4,0,1,0
420120,2,10,14,1,1,1,2,42,3,0,1,0
420124,2,7,14,1,4,1,2,42,8,0,1,0
420141,7,11,14,1,2,1,2,42,0,0,0,0
420142,5,20,14,1,1,1,2,42,5,0,1,0
420148,4,5,14,1,1,1,2,42,0,0,0,0
420151,2,14,16,1,1,1,2,42,0,0,0,0
420154,2,19,14,1,1,1,2,42,4,0,1,0
420155,3,12,14,1,1,1,2,42,10,0,1,0
420161,3,22,14,1,5,1,2,42,0,0,0,0
420167,4,20,14,1,1,1,2,42,0,0,0,0
420170,7,19,14,1,1,1,2,42,5,0,1,0
420171,6,12,14,1,4,1,2,42,4,0,1,0
420174,3,22,14,1,1,1,2,42,0,0,0,0
420178,5,1,14,1,1,1,2,42,5,0,1,0
420181,4,8,14,1,2,1,2,42,4,0,1,0
420186,1,4,14,1,4,1,2,42,4,0,1,0
420203,4,16,14,1,1,1,2,42,0,0,0,0
420223,6,23,14,1,5,1,2,42,0,0,0,0
420232,1,12,14,1,1,1,2,42,0,0,0,0
420241,7,22,15,1,1,1,2,42,3,0,1,0
420258,6,0,14,1,1,1,2,42,4,0,1,0
420260,7,12,14,1,1,1,2,42,0,0,0,0
420265,6,3,14,1,4,1,2,42,5,0,1,0
420269,6,2,14,1,1,1,2,42,0,0,0,0
420273,4,15,14,1,1,1,2,42,3,0,1,0
420276,6,15,14,1,1,1,2,42,0,13,0,1
420294,7,20,14,1,1,1,2,42,0,0,0,0
420303,2,16,14,1,1,1,2,42,0,0,0,0
420313,3,5,16,1,1,1,2,42,5,0,1,0
420322,1,15,14,1,1,1,2,42,0,0,0,0
420330,2,19,14,1,1,1,2,42,4,0,1,0
420331,3,15,14,1,2,1,2,42,0,0,0,0
420334,2,15,14,1,1,1,2,42,5,0,1,0
420348,4,3,14,1,1,1,2,42,12,16,1,1
420354,7,7,14,1,1,1,2,42,0,0,0,0
420371,7,15,14,1,1,1,2,42,0,0,0,0
420373,1,3,14,1,1,1,2,42,3,0,1,0
420374,7,22,14,1,1,1,2,42,4,0,1,0
420375,1,7,14,1,1,1,2,42,0,0,0,0
420387,1,8,14,1,1,1,2,42,0,92,0,1
420390,2,22,14,1,1,1,2,42,0,0,0,0
420391,7,21,14,1,1,1,2,42,0,0,0,0
420397,4,21,15,1,1,1,2,42,0,0,0,0
420405,5,12,16,1,1,1,2,42,0,0,0,0
420415,3,0,14,1,1,1,2,42,3,0,1,0
420431,7,0,14,1,1,1,2,42,5,0,1,0
420442,1,21,14,1,1,1,2,42,0,0,0,0
420444,1,0,15,1,2,1,2,42,4,0,1,0
420445,1,2,14,1,2,1,2,42,0,0,0,0
420453,1,3,14,1,2,1,2,42,0,0,0,0
420460,1,18,14,1,1,1,2,42,0,0,0,0
420467,3,18,14,1,1,1,2,42,4,0,1,0
420471,2,20,14,1,1,1,2,42,4,0,1,0
420481,5,21,14,1,1,1,2,42,5,0,1,0
420493,3,17,14,1,1,1,2,42,4,0,1,0
420497,6,18,15,1,1,1,2,42,0,0,0,0
420499,3,15,14,1,1,1,2,42,0,0,0,0
420501,6,9,14,1,1,1,2,42,0,0,0,0
420508,4,4,14,1,1,1,2,42,0,9,0,1
420519,2,20,14,1,1,1,2,42,0,0,0,0
420524,2,9,14,1,1,1,2,42,0,0,0,0
420527,5,20,14,1,1,1,2,42,0,0,0,0
420533,2,5,14,1,1,1,2,42,0,0,0,0
420536,1,3,14,1,1,1,2,42,0,0,0,0
420537,1,3,14,1,1,1,2,42,0,99,0,0
420558,1,18,14,1,1,1,2,42,4,0,1,0
420559,6,4,14,1,1,1,2,42,0,0,0,0
420567,4,11,14,1,1,1,2,42,5,0,1,0
420577,2,19,14,1,1,1,2,42,8,16,1,1
420585,6,15,14,1,2,1,2,42,0,0,0,0
420594,5,11,14,1,1,1,2,42,5,0,1,0
420595,6,15,14,1,1,1,2,42,4,92,1,1
420600,1,13,14,1,1,1,2,42,0,0,0,0
420607,4,20,14,1,1,1,2,42,4,0,1,0
420610,7,6,14,1,1,1,2,42,0,0,0,0
420612,1,2,15,1,2,1,2,42,0,0,0,0
420613,1,18,14,1,1,1,2,42,4,92,1,1
420617,1,23,14,1,1,1,2,42,3,0,1,0
420632,3,9,15,1,1,1,2,42,0,0,0,0
420651,5,6,14,1,1,1,2,42,0,0,0,0
420656,1,3,14,1,1,1,2,42,5,0,1,0
420678,1,22,14,1,1,1,2,42,18,198,1,1
420685,3,20,14,1,1,1,2,42,0,0,0,0
420687,4,6,14,1,1,1,2,42,0,0,0,0
420691,6,18,14,1,1,1,2,42,0,0,0,0
420692,1,15,14,1,1,1,2,42,0,0,0,0
420700,1,21,14,1,1,1,2,42,4,0,1,0
420704,4,13,14,1,4,1,2,42,4,195,1,1
420707,4,9,14,1,2,1,2,42,4,96,1,1
420708,3,11,14,1,1,1,2,42,0,0,0,0
420712,4,21,14,1,1,1,2,42,0,0,0,0
420723,1,20,14,1,1,1,2,42,0,0,0,0
420734,3,16,14,1,1,1,2,42,4,0,1,0
420743,4,23,14,1,2,1,2,42,0,0,0,0
420747,6,22,15,1,1,1,2,42,9,96,1,1
420764,6,19,14,1,1,1,2,42,3,0,1,0
420788,2,7,14,1,1,1,2,42,3,0,1,0
420794,2,7,14,1,1,1,2,42,0,10,0,1
420800,4,11,14,1,1,1,2,42,0,0,0,0
420804,1,0,14,1,1,1,2,42,0,0,0,0
420818,6,8,14,1,1,1,2,42,3,0,1,0
420822,1,19,14,1,1,1,2,42,0,0,0,0
420830,5,22,14,1,1,1,2,42,0,0,0,0
420833,2,22,15,1,1,1,2,42,0,0,0,0
420834,6,20,14,1,1,1,2,42,0,0,0,0
420838,2,17,14,1,1,1,2,42,0,0,0,0
420840,4,9,15,1,2,1,2,42,3,0,1,0
420842,7,17,14,1,1,1,2,42,0,0,0,0
420853,6,14,14,1,1,1,2,42,0,0,0,0
420860,4,4,14,1,1,1,2,42,4,0,1,0
420862,5,3,14,1,1,1,2,42,0,0,0,0
420874,1,11,14,1,1,1,2,42,0,0,0,0
420875,6,19,14,1,1,1,2,42,0,0,0,0
420876,3,22,14,1,1,1,2,42,0,0,0,0
420880,4,16,14,1,1,1,2,42,0,0,0,0
420887,3,0,14,1,5,1,2,42,4,0,1,0
420888,2,17,14,1,2,1,2,42,0,0,0,0
420892,6,12,14,1,1,1,2,42,0,0,0,0
420900,4,14,14,1,1,1,2,42,0,0,0,0
420901,5,21,14,1,1,1,2,42,3,0,1,0
420904,6,2,15,1,1,1,2,42,0,0,0,0
420905,7,1,15,1,1,1,2,42,4,0,1,0
420911,7,3,14,1,1,1,2,42,0,0,0,0
420925,5,21,14,1,1,1,2,42,4,0,1,0
420926,2,5,15,1,1,1,2,42,0,12,0,1
420931,6,0,14,1,1,1,2,42,4,0,1,0
420932,5,16,14,1,1,1,2,42,0,0,0,0
420935,6,14,14,1,1,1,2,42,0,92,0,1
420940,4,18,14,1,1,1,2,42,0,0,0,0
420941,3,15,14,1,1,1,2,42,0,92,0,1
420956,1,0,14,1,1,1,2,42,0,0,0,0
420957,1,4,15,1,1,1,2,42,4,0,1,0
420970,7,23,15,1,2,1,2,42,4,0,1,0
420975,2,9,14,1,1,1,2,42,0,0,0,0
420977,7,2,14,1,1,1,2,42,0,0,0,0
420980,4,6,14,1,1,1,2,42,5,0,1,0
420983,3,20,14,1,1,1,2,42,4,0,1,0
421004,7,17,15,1,1,1,2,42,8,16,1,1
421012,6,12,14,1,1,1,2,42,4,0,1,0
421017,7,17,14,1,2,1,2,42,0,0,0,0
421020,3,16,14,1,1,1,2,42,0,0,0,0
421032,7,3,14,1,1,1,2,42,5,0,1,0
421034,4,14,14,1,1,1,2,42,0,0,0,0
421039,6,15,14,1,1,1,2,42,0,0,0,0
421040,1,15,14,1,1,1,2,42,0,0,0,0
421041,2,9,14,1,5,1,2,42,0,0,0,0
421045,4,4,16,1,2,1,2,42,0,0,0,0
421056,7,11,15,1,1,1,2,42,0,0,0,0
421060,6,12,14,1,2,1,2,42,0,0,0,0
421063,6,15,14,1,1,1,2,42,0,0,0,0
421070,6,5,14,1,1,1,2,42,0,0,0,0
421072,3,17,15,1,2,1,2,42,3,0,1,0
421079,3,22,14,1,1,1,2,42,0,0,0,0
421086,4,18,14,1,1,1,2,42,0,0,0,0
421094,4,10,14,1,1,1,2,42,0,0,0,0
440021,1,0,14,1,1,1,2,44,5,99,1,0
440026,5,16,14,1,1,1,2,44,3,0,1,0
440034,1,19,15,1,1,1,2,44,5,99,1,0
440035,2,21,14,1,1,1,2,44,5,99,1,0
440036,2,11,14,1,1,1,2,44,5,99,1,0
450010,2,18,14,1,1,1,2,45,0,96,0,1
450014,3,20,14,1,1,1,2,45,0,96,0,1
450024,7,10,15,1,1,1,2,45,4,96,1,1
450031,6,20,14,1,1,1,2,45,4,96,1,1
450037,4,9,14,1,1,1,2,45,4,96,1,1
450042,5,7,14,1,1,1,2,45,4,6,1,1
450056,7,22,14,1,1,1,2,45,4,0,1,0
450060,2,12,14,1,1,1,2,45,4,96,1,1
450061,3,12,14,1,1,1,2,45,0,192,0,1
450069,4,0,16,1,10,1,2,45,3,17,1,1
450070,4,19,14,1,1,1,2,45,0,96,0,1
450073,5,15,14,1,1,1,2,45,0,0,0,0
450074,5,15,14,1,1,1,2,45,4,96,1,1
450075,5,16,15,1,1,1,2,45,0,96,0,1
450077,6,20,14,1,1,1,2,45,0,96,0,1
450083,1,3,14,1,1,1,2,45,3,96,1,1
450084,2,6,14,1,1,1,2,45,4,17,1,1
450093,7,6,16,1,1,1,2,45,0,192,0,1
450094,7,5,14,1,1,1,2,45,0,192,0,1
450095,7,21,15,1,1,1,2,45,0,96,0,1
450096,1,0,14,1,1,1,2,45,0,192,0,1
450099,2,6,14,1,1,1,2,45,0,192,0,1
450115,7,18,16,1,1,1,2,45,0,192,0,1
450116,5,21,14,1,1,1,2,45,3,96,1,1
450117,2,22,14,1,10,1,2,45,0,96,0,1
450118,3,19,14,1,2,1,2,45,0,192,0,1
450119,3,14,14,1,1,1,2,45,0,96,0,1
450126,4,14,15,1,1,1,2,45,0,192,0,1
450127,6,19,14,1,1,1,2,45,0,96,0,1
450129,7,15,14,1,1,1,2,45,0,96,0,1
450130,7,2,15,1,1,1,2,45,3,96,1,1
450137,2,17,15,1,1,1,2,45,3,192,1,1
450138,3,14,15,1,1,1,2,45,0,96,0,1
450142,1,20,15,1,1,1,2,45,0,288,0,1
450150,5,7,14,1,1,1,2,45,0,288,0,1
450167,7,1,14,1,1,1,2,45,0,96,0,1
450168,7,2,14,1,10,1,2,45,4,96,1,1
450177,2,17,14,1,10,1,2,45,0,0,0,0
450189,2,19,14,1,1,1,2,45,0,96,0,1
450192,2,14,14,1,10,1,2,45,4,17,1,1
450207,2,1,15,1,1,1,2,45,4,96,1,1
450208,1,20,15,1,1,1,2,45,0,17,0,1
450212,6,18,14,1,1,1,2,45,0,0,0,0
450213,7,21,14,1,1,1,2,45,4,96,1,1
450217,5,8,14,1,2,1,2,45,3,6,1,1
450218,5,15,14,1,2,1,2,45,0,192,0,1
450220,2,22,14,1,1,1,2,45,0,96,0,1
450221,6,20,14,1,10,1,2,45,0,0,0,0
450225,2,21,14,1,1,1,2,45,0,96,0,1
450227,3,21,14,1,1,1,2,45,0,96,0,1
450231,5,21,15,1,1,1,2,45,0,96,0,1
450242,2,14,14,1,1,1,2,45,4,113,1,1
450243,2,8,14,1,1,1,2,45,0,192,0,1
450259,2,9,14,1,10,1,2,45,4,288,1,1
450292,7,1,15,1,1,1,2,45,0,17,0,1
450293,7,14,14,1,1,1,2,45,3,96,1,1
450312,6,16,14,1,1,1,2,45,0,192,0,1
450314,7,18,14,1,1,1,2,45,0,96,0,1
450318,7,17,15,1,1,1,2,45,3,96,1,1
450321,2,21,15,1,1,1,2,45,0,384,0,1
450322,2,8,14,1,1,1,2,45,4,96,1,1
450329,7,9,14,1,1,1,2,45,4,192,1,1
450337,3,0,14,1,1,1,2,45,0,96,0,1
450341,2,6,14,1,1,1,2,45,0,96,0,1
450342,4,4,14,1,1,1,2,45,4,96,1,1
450346,7,21,15,1,1,1,2,45,3,192,1,1
450350,6,15,15,1,1,1,2,45,4,96,1,1
450352,4,16,14,1,1,1,2,45,3,192,1,1
450353,4,15,14,1,1,1,2,45,0,192,0,1
450355,5,15,14,1,1,1,2,45,0,192,0,1
450372,7,23,14,1,1,1,2,45,0,288,0,1
450375,2,12,16,1,1,1,2,45,0,192,0,1
450377,4,9,14,1,1,1,2,45,0,96,0,1
450379,4,21,14,1,1,1,2,45,0,96,0,1
450401,6,16,15,1,1,1,2,45,0,96,0,1
450412,3,18,14,1,1,1,2,45,0,96,0,1
450421,7,5,15,1,1,1,2,45,0,96,0,1
450422,1,0,14,1,1,1,2,45,0,96,0,1
450432,5,16,15,1,1,1,2,45,4,96,1,1
450442,2,15,15,1,2,1,2,45,4,96,1,1
450443,2,18,14,1,1,1,2,45,3,96,1,1
450457,2,14,14,1,1,1,2,45,0,192,0,1
450478,7,15,15,1,2,1,2,45,4,96,1,1
450480,5,6,14,1,1,1,2,45,0,96,0,1
450482,6,10,16,1,1,1,2,45,4,96,1,1
450483,1,21,16,1,1,1,2,45,0,96,0,1
450485,7,11,14,1,1,1,2,45,0,192,0,1
450487,1,2,14,1,1,1,2,45,0,96,0,1
450500,7,11,15,1,1,1,2,45,0,96,0,1
450501,2,17,14,1,1,1,2,45,0,192,0,1
450512,5,22,14,1,2,1,2,45,0,96,0,1
450514,6,13,14,1,10,1,2,45,4,96,1,1
450533,7,23,14,1,1,1,2,45,0,192,0,1
450535,5,12,14,1,1,1,2,45,0,96,0,1
450538,7,18,14,1,1,1,2,45,0,96,0,1
450549,1,12,14,1,2,1,2,45,0,192,0,1
450552,3,20,14,1,1,1,2,45,0,96,0,1
450553,3,18,14,1,1,1,2,45,0,288,0,1
450561,7,0,14,1,1,1,2,45,0,96,0,1
450567,6,22,14,1,1,1,2,45,4,96,1,1
450570,3,9,14,1,1,1,2,45,0,96,0,1
450571,3,2,14,1,1,1,2,45,0,192,0,1
450574,5,15,15,1,1,1,2,45,0,192,0,1
450582,1,17,14,1,2,1,2,45,0,96,0,1
450589,6,15,15,1,1,1,2,45,0,96,0,1
450596,7,15,16,1,10,1,2,45,0,96,0,1
450599,2,15,14,1,1,1,2,45,3,96,1,1
450601,3,11,14,1,1,1,2,45,4,192,1,1
450625,4,21,14,1,1,1,2,45,0,192,0,1
450629,6,6,14,1,1,1,2,45,0,96,0,1
450631,7,3,14,1,2,1,2,45,0,96,0,1
450640,4,5,14,1,1,1,2,45,3,192,1,1
450642,7,20,14,1,1,1,2,45,0,96,0,1
450646,4,19,14,1,1,1,2,45,4,113,1,1
450649,5,20,14,1,1,1,2,45,0,96,0,1
450650,6,0,14,1,1,1,2,45,0,96,0,1
450651,6,15,14,1,1,1,2,45,0,192,0,1
450652,6,20,14,1,1,1,2,45,0,192,0,1
450657,7,0,14,1,1,1,2,45,0,96,0,1
450665,1,13,16,1,1,1,2,45,4,17,1,1
450669,3,17,14,1,1,1,2,45,0,96,0,1
450679,7,23,14,1,1,1,2,45,3,96,1,1
450686,3,17,14,1,1,1,2,45,0,192,0,1
450687,3,21,14,1,1,1,2,45,0,96,0,1
450689,4,15,15,1,1,1,2,45,0,384,0,1
450693,6,10,14,1,1,1,2,45,0,192,0,1
450706,2,14,14,1,10,1,2,45,3,96,1,1
450708,3,14,14,1,1,1,2,45,4,288,1,1
450710,3,1,14,1,1,1,2,45,0,96,0,1
450717,6,18,14,1,1,1,2,45,0,192,0,1
450718,7,0,14,1,1,1,2,45,0,96,0,1
450719,7,1,14,1,1,1,2,45,0,96,0,1
450725,2,1,14,1,1,1,2,45,4,96,1,1
450735,6,15,14,1,1,1,2,45,0,192,0,1
450738,5,15,15,1,2,1,2,45,3,288,1,1
450743,3,6,15,1,1,1,2,45,0,96,0,1
450744,2,18,12,1,1,1,2,45,0,192,0,1
450747,6,14,14,1,1,1,2,45,4,209,1,1
450748,6,19,15,1,1,1,2,45,0,96,0,1
450768,7,21,14,1,2,1,2,45,3,96,1,1
450769,7,22,15,1,1,1,2,45,0,192,0,1
450774,4,19,14,1,1,1,2,45,4,96,1,1
450775,5,19,14,1,1,1,2,45,0,96,0,1
450778,6,18,14,1,1,1,2,45,0,96,0,1
450779,1,18,14,1,1,1,2,45,0,96,0,1
450786,3,18,14,1,1,1,2,45,0,96,0,1
450794,2,14,15,1,1,1,2,45,4,17,1,1
450802,6,18,15,1,1,1,2,45,0,96,0,1
450804,2,14,14,1,2,1,2,45,3,96,1,1
450811,5,14,15,1,1,1,2,45,3,288,1,1
450818,5,7,14,1,1,1,2,45,0,288,0,1
450826,6,13,14,1,1,1,2,45,4,96,1,1
450830,7,3,15,1,1,1,2,45,0,96,0,1
450847,6,1,14,1,1,1,2,45,0,0,0,0
450848,3,17,14,1,1,1,2,45,0,0,0,0
450866,1,19,14,1,1,1,2,45,0,0,0,0
450870,3,22,15,1,1,1,2,45,4,0,1,0
450886,4,5,14,1,2,1,2,45,0,0,0,0
450888,4,2,15,1,2,1,2,45,4,0,1,0
450890,4,19,14,1,2,1,2,45,0,0,0,0
450894,3,16,15,1,1,1,2,45,4,0,1,0
450898,7,1,15,1,1,1,2,45,0,15,0,1
460001,2,18,14,1,4,1,2,46,0,0,0,0
460008,6,19,14,1,10,1,2,46,0,0,0,0
460010,3,7,14,1,1,1,2,46,0,0,0,0
460019,1,2,14,1,1,1,2,46,0,0,0,0
460022,5,18,14,1,1,1,2,46,0,0,0,0
460029,1,20,16,1,2,1,2,46,3,0,1,0
460037,3,12,14,1,1,1,2,46,0,0,0,0
460038,5,11,14,1,1,1,2,46,0,0,0,0
460044,7,14,14,1,1,1,2,46,0,0,0,0
460071,7,16,16,1,1,1,2,46,0,0,0,0
460078,6,20,14,1,1,1,2,46,0,96,0,1
460086,1,0,15,1,1,1,2,46,0,0,0,0
460092,1,19,16,1,1,1,2,46,0,0,0,0
460100,1,18,14,1,1,1,2,46,0,0,0,0
460105,6,19,14,1,1,1,2,46,0,0,0,0
470037,6,1,14,1,2,1,2,47,0,15,0,1
470041,4,10,14,1,1,1,2,47,0,99,0,0
470056,5,6,14,1,1,1,2,47,0,99,0,0
470062,6,13,14,1,1,1,2,47,0,99,0,0
470066,7,23,15,1,1,1,2,47,0,0,0,0
470071,6,12,15,1,10,1,2,47,0,0,0,0
470074,7,8,14,1,1,1,2,47,0,99,0,0
470081,4,20,14,1,1,1,2,47,8,16,1,1
470085,7,13,14,1,1,1,2,47,0,0,0,0
470088,7,14,14,1,1,1,2,47,4,99,1,0
470100,3,16,15,1,1,1,2,47,9,99,1,0
470119,7,15,15,1,10,1,2,47,0,0,0,0
470120,6,13,14,1,3,1,2,47,4,0,1,0
470131,4,15,14,1,2,1,2,47,22,198,1,1
470136,5,0,14,1,4,1,2,47,9,0,1,0
470149,4,23,14,1,5,1,2,47,0,0,0,0
470160,5,0,14,1,10,1,2,47,0,99,0,0
470163,2,21,14,1,1,1,2,47,0,0,0,0
470167,6,14,14,1,1,1,2,47,0,99,0,0
470169,3,21,15,1,1,1,2,47,0,0,0,0
470182,1,10,14,1,10,1,2,47,0,99,0,0
470185,6,17,15,1,1,1,2,47,0,0,0,0
470186,7,22,14,1,1,1,2,47,4,99,1,0
470187,5,5,14,1,1,1,2,47,0,0,0,0
470188,7,1,15,1,1,1,2,47,0,0,0,0
470196,3,20,14,1,5,1,2,47,9,0,1,0
470203,7,3,14,1,1,1,2,47,9,99,1,0
470209,2,2,14,1,10,1,2,47,0,99,0,0
470211,4,14,14,1,2,1,2,47,0,0,0,0
470224,3,18,14,1,1,1,2,47,0,0,0,0
470227,3,12,14,1,1,1,2,47,0,45,0,1
470232,7,13,15,1,10,1,2,47,0,99,0,0
470235,5,7,14,1,1,1,2,47,0,0,0,0
470237,3,15,14,1,1,1,2,47,0,0,0,0
470239,7,20,14,1,1,1,2,47,9,0,1,0
470246,7,21,14,1,1,1,2,47,9,198,1,1
470255,3,7,16,1,1,1,2,47,0,99,0,0
470261,7,15,14,1,1,1,2,47,0,138,0,1
470269,7,1,14,1,1,1,2,47,0,0,0,0
470278,4,14,14,1,1,1,2,47,0,99,0,0
470287,5,21,15,1,2,1,2,47,4,99,1,0
470295,3,0,15,1,1,1,2,47,8,16,1,1
470304,4,17,15,1,10,1,2,47,9,99,1,0
470306,4,9,14,1,1,1,2,47,0,99,0,0
470312,5,3,14,1,5,1,2,47,3,99,1,0
470318,6,1,14,1,1,1,2,47,0,0,0,0
470321,5,16,15,1,1,1,2,47,0,99,0,0
470327,5,18,14,1,1,1,2,47,0,0,0,0
470330,7,19,14,1,2,1,2,47,0,0,0,0
470345,4,15,15,1,1,1,2,47,0,27,0,1
470355,6,11,14,1,10,1,2,47,0,0,0,0
470364,7,15,14,1,1,1,2,47,9,0,1,0
470366,2,23,14,1,1,1,2,47,0,0,0,0
470378,6,4,14,1,1,1,2,47,0,5,0,1
470394,1,0,14,1,10,1,2,47,3,99,1,0
470395,1,1,14,1,2,1,2,47,0,99,0,0
470411,2,9,14,1,1,1,2,47,9,0,1,0
470416,1,17,16,1,1,1,2,47,0,0,0,0
470426,3,11,14,1,1,1,2,47,0,99,0,0
470437,7,21,14,1,1,1,2,47,0,0,0,0
470438,7,15,14,1,1,1,2,47,9,99,1,0
470464,7,17,15,1,1,1,2,47,9,0,1,0
470485,7,17,14,1,1,1,2,47,5,0,1,0
470495,3,18,14,1,1,1,2,47,0,15,0,1
470496,7,14,14,1,1,1,2,47,0,0,0,0
470500,2,18,14,1,1,1,2,47,0,0,0,0
470510,4,17,14,1,1,1,2,47,0,99,0,0
470511,1,16,14,1,1,1,2,47,0,0,0,0
470513,1,16,14,1,1,1,2,47,3,99,1,0
470517,7,15,15,1,1,1,2,47,0,15,0,1
470528,2,20,14,1,1,1,2,47,0,0,0,0
470537,2,15,14,1,1,1,2,47,9,99,1,0
470548,5,18,14,1,1,1,2,47,0,15,0,1
470553,6,16,14,1,1,1,2,47,0,99,0,0
470554,6,3,14,1,1,1,2,47,0,15,0,1
470562,4,16,14,1,1,1,2,47,0,0,0,0
470565,6,23,14,1,1,1,2,47,0,99,0,0
470572,7,23,15,1,1,1,2,47,0,0,0,0
470575,7,12,14,1,1,1,2,47,0,99,0,0
470583,7,1,14,1,1,1,2,47,9,0,1,0
470584,1,2,15,1,1,1,2,47,3,15,1,1
470594,4,16,14,1,10,1,2,47,5,0,1,0
470598,3,17,14,1,1,1,2,47,0,0,0,0
470605,4,14,14,1,1,1,2,47,9,99,1,0
470609,3,12,14,1,1,1,2,47,0,0,0,0
470617,7,23,14,1,1,1,2,47,3,0,1,0
470619,7,19,14,1,1,1,2,47,0,0,0,0
470630,2,14,14,1,1,1,2,47,0,99,0,0
470633,6,17,14,1,1,1,2,47,9,99,1,0
470638,7,19,14,1,1,1,2,47,0,99,0,0
470641,4,11,14,1,1,1,2,47,0,0,0,0
470642,7,19,14,1,2,1,2,47,0,0,0,0
470643,3,7,14,1,2,1,2,47,0,0,0,0
470671,2,22,15,1,1,1,2,47,0,99,0,0
470674,2,18,14,1,10,1,2,47,0,99,0,0
470675,7,13,15,1,1,1,2,47,0,0,0,0
470679,6,16,14,1,1,1,2,47,0,99,0,0
470684,3,10,14,1,1,1,2,47,0,0,0,0
470685,5,19,14,1,1,1,2,47,0,0,0,0
470692,1,3,14,1,1,1,2,47,3,198,1,1
470695,6,1,14,1,1,1,2,47,0,93,0,1
470697,3,0,14,1,1,1,2,47,3,99,1,0
470712,5,10,14,1,1,1,2,47,0,99,0,0
470717,6,8,14,1,1,1,2,47,0,0,0,0
470718,7,12,15,1,1,1,2,47,3,0,1,0
470728,1,3,14,1,1,1,2,47,0,99,0,0
470738,5,19,14,1,10,1,2,47,9,0,1,0
470745,4,21,14,1,1,1,2,47,9,0,1,0
470757,7,18,14,1,1,1,2,47,0,99,0,0
470759,3,15,14,1,1,1,2,47,0,0,0,0
470766,6,13,14,1,10,1,2,47,0,99,0,0
470783,3,15,14,1,1,1,2,47,0,0,0,0
470794,1,9,14,1,1,1,2,47,0,0,0,0
470804,7,19,14,1,1,1,2,47,9,99,1,0
470806,6,0,15,1,1,1,2,47,0,0,0,0
470808,6,15,14,1,1,1,2,47,0,99,0,0
470809,3,14,14,1,10,1,2,47,0,0,0,0
470815,4,19,14,1,1,1,2,47,3,0,1,0
470820,3,8,15,1,1,1,2,47,9,0,1,0
470829,1,2,15,1,1,1,2,47,0,198,0,1
470830,2,19,14,1,2,1,2,47,9,99,1,0
470847,6,17,14,1,1,1,2,47,0,0,0,0
470856,4,5,14,1,10,1,2,47,0,15,0,1
470862,1,3,15,1,1,1,2,47,3,99,1,0
470865,7,17,14,1,1,1,2,47,0,0,0,0
470874,1,14,14,1,2,1,2,47,0,0,0,0
470876,3,4,14,1,1,1,2,47,0,0,0,0
470877,5,2,14,1,2,1,2,47,4,0,1,0
470888,5,0,15,1,10,1,2,47,9,99,1,0
470889,2,5,14,1,2,1,2,47,0,0,0,0
470890,4,0,14,1,1,1,2,47,3,0,1,0
470903,2,9,15,1,1,1,2,47,9,99,1,0
470915,3,19,14,1,1,1,2,47,0,0,0,0
480005,5,18,15,1,1,1,2,48,0,0,0,0
480013,6,7,14,1,10,1,2,48,0,0,0,0
480015,6,13,14,1,2,1,2,48,4,0,1,0
480027,1,23,15,1,1,1,2,48,0,0,0,0
480028,2,16,15,1,1,1,2,48,0,0,0,0
480031,2,21,15,1,1,1,2,48,0,0,0,0
480032,2,18,15,1,1,1,2,48,0,12,0,1
480039,3,17,14,1,1,1,2,48,4,93,1,1
480040,4,18,14,1,1,1,2,48,0,93,0,1
480055,1,17,15,1,10,1,2,48,0,0,0,0
480057,1,20,14,1,2,1,2,48,5,0,1,0
480059,4,13,14,1,10,1,2,48,0,93,0,1
480061,2,7,15,1,5,1,2,48,4,0,1,0
480062,3,14,14,1,10,1,2,48,4,0,1,0
